x,y
0.58,0.9400000000000001
0.59,0.9400000000000001
0.6,0.9400000000000001
0.61,0.9400000000000001
0.62,0.9400000000000001
0.63,0.9400000000000001
0.64,0.9400000000000001
0.65,0.9400000000000001
0.66,0.9400000000000001
0.67,0.9400000000000001
0.68,0.9400000000000001
0.6900000000000001,0.9400000000000001
0.7000000000000001,0.9400000000000001
0.71,0.9400000000000001
0.72,0.9400000000000001
0.73,0.9400000000000001
0.74,0.9400000000000001
0.75,0.9400000000000001
0.76,0.9400000000000001
0.77,0.9400000000000001
0.78,0.9400000000000001
0.79,0.9400000000000001
0.8,0.9400000000000001
0.81,0.9400000000000001
0.8200000000000001,0.9400000000000001
0.8300000000000001,0.9400000000000001
0.84,0.9400000000000001
0.85,0.9400000000000001
0.86,0.9400000000000001
0.87,0.9400000000000001
0.88,0.9400000000000001
0.89,0.9400000000000001
0.9,0.9400000000000001
0.91,0.9400000000000001
0.92,0.9400000000000001
0.93,0.9400000000000001
0.9400000000000001,0.9400000000000001
0.9500000000000001,0.9400000000000001
0.96,0.9400000000000001
0.97,0.9400000000000001
0.98,0.9400000000000001
0.99,0.9400000000000001
0.0,0.9450000000000001
0.01,0.9450000000000001
0.02,0.9450000000000001
0.03,0.9450000000000001
0.04,0.9450000000000001
0.05,0.9450000000000001
0.06,0.9450000000000001
0.07,0.9450000000000001
0.08,0.9450000000000001
0.09,0.9450000000000001
0.1,0.9450000000000001
0.11,0.9450000000000001
0.12,0.9450000000000001
0.13,0.9450000000000001
0.14,0.9450000000000001
0.15,0.9450000000000001
0.16,0.9450000000000001
0.17,0.9450000000000001
0.18,0.9450000000000001
0.19,0.9450000000000001
0.2,0.9450000000000001
0.21,0.9450000000000001
0.22,0.9450000000000001
0.23,0.9450000000000001
0.24,0.9450000000000001
0.25,0.9450000000000001
0.26,0.9450000000000001
0.27,0.9450000000000001
0.28,0.9450000000000001
0.29,0.9450000000000001
0.3,0.9450000000000001
0.31,0.9450000000000001
0.32,0.9450000000000001
0.33,0.9450000000000001
0.34,0.9450000000000001
0.35000000000000003,0.9450000000000001
0.36,0.9450000000000001
0.37,0.9450000000000001
0.38,0.9450000000000001
0.39,0.9450000000000001
0.4,0.9450000000000001
0.41000000000000003,0.9450000000000001
0.42,0.9450000000000001
0.43,0.9450000000000001
0.44,0.9450000000000001
0.45,0.9450000000000001
0.46,0.9450000000000001
0.47000000000000003,0.9450000000000001
0.48,0.9450000000000001
0.49,0.9450000000000001
0.5,0.9450000000000001
0.51,0.9450000000000001
0.52,0.9450000000000001
0.53,0.9450000000000001
0.54,0.9450000000000001
0.55,0.9450000000000001
0.56,0.9450000000000001
0.5700000000000001,0.9450000000000001
0.58,0.9450000000000001
0.59,0.9450000000000001
0.6,0.9450000000000001
0.61,0.9450000000000001
0.62,0.9450000000000001
0.63,0.9450000000000001
0.64,0.9450000000000001
0.65,0.9450000000000001
0.66,0.9450000000000001
0.67,0.9450000000000001
0.68,0.9450000000000001
0.6900000000000001,0.9450000000000001
0.7000000000000001,0.9450000000000001
0.71,0.9450000000000001
0.72,0.9450000000000001
0.73,0.9450000000000001
0.74,0.9450000000000001
0.75,0.9450000000000001
0.76,0.9450000000000001
0.77,0.9450000000000001
0.78,0.9450000000000001
0.79,0.9450000000000001
0.8,0.9450000000000001
0.81,0.9450000000000001
0.8200000000000001,0.9450000000000001
0.8300000000000001,0.9450000000000001
0.84,0.9450000000000001
0.85,0.9450000000000001
0.86,0.9450000000000001
0.87,0.9450000000000001
0.88,0.9450000000000001
0.89,0.9450000000000001
0.9,0.9450000000000001
0.91,0.9450000000000001
0.92,0.9450000000000001
0.93,0.9450000000000001
0.9400000000000001,0.9450000000000001
0.9500000000000001,0.9450000000000001
0.96,0.9450000000000001
0.97,0.9450000000000001
0.98,0.9450000000000001
0.99,0.9450000000000001
0.0,0.9500000000000001
0.01,0.9500000000000001
0.02,0.9500000000000001
0.03,0.9500000000000001
0.04,0.9500000000000001
0.05,0.9500000000000001
0.06,0.9500000000000001
0.07,0.9500000000000001
0.08,0.9500000000000001
0.09,0.9500000000000001
0.1,0.9500000000000001
0.11,0.9500000000000001
0.12,0.9500000000000001
0.13,0.9500000000000001
0.14,0.9500000000000001
0.15,0.9500000000000001
0.16,0.9500000000000001
0.17,0.9500000000000001
0.18,0.9500000000000001
0.19,0.9500000000000001
0.2,0.9500000000000001
0.21,0.9500000000000001
0.22,0.9500000000000001
0.23,0.9500000000000001
0.24,0.9500000000000001
0.25,0.9500000000000001
0.26,0.9500000000000001
0.27,0.9500000000000001
0.28,0.9500000000000001
0.29,0.9500000000000001
0.3,0.9500000000000001
0.31,0.9500000000000001
0.32,0.9500000000000001
0.33,0.9500000000000001
0.34,0.9500000000000001
0.35000000000000003,0.9500000000000001
0.36,0.9500000000000001
0.37,0.9500000000000001
0.38,0.9500000000000001
0.39,0.9500000000000001
0.4,0.9500000000000001
0.41000000000000003,0.9500000000000001
0.42,0.9500000000000001
0.43,0.9500000000000001
0.44,0.9500000000000001
0.45,0.9500000000000001
0.46,0.9500000000000001
0.47000000000000003,0.9500000000000001
0.48,0.9500000000000001
0.49,0.9500000000000001
0.5,0.9500000000000001
0.51,0.9500000000000001
0.52,0.9500000000000001
0.53,0.9500000000000001
0.54,0.9500000000000001
0.55,0.9500000000000001
0.56,0.9500000000000001
0.5700000000000001,0.9500000000000001
0.58,0.9500000000000001
0.59,0.9500000000000001
0.6,0.9500000000000001
0.61,0.9500000000000001
0.62,0.9500000000000001
0.63,0.9500000000000001
0.64,0.9500000000000001
0.65,0.9500000000000001
0.66,0.9500000000000001
0.67,0.9500000000000001
0.68,0.9500000000000001
0.6900000000000001,0.9500000000000001
0.7000000000000001,0.9500000000000001
0.71,0.9500000000000001
0.72,0.9500000000000001
0.73,0.9500000000000001
0.74,0.9500000000000001
0.75,0.9500000000000001
0.76,0.9500000000000001
0.77,0.9500000000000001
0.78,0.9500000000000001
0.79,0.9500000000000001
0.8,0.9500000000000001
0.81,0.9500000000000001
0.8200000000000001,0.9500000000000001
0.8300000000000001,0.9500000000000001
0.84,0.9500000000000001
0.85,0.9500000000000001
0.86,0.9500000000000001
0.87,0.9500000000000001
0.88,0.9500000000000001
0.89,0.9500000000000001
0.9,0.9500000000000001
0.91,0.9500000000000001
0.92,0.9500000000000001
0.93,0.9500000000000001
0.9400000000000001,0.9500000000000001
0.9500000000000001,0.9500000000000001
0.96,0.9500000000000001
0.97,0.9500000000000001
0.98,0.9500000000000001
0.99,0.9500000000000001
0.0,0.9550000000000001
0.01,0.9550000000000001
0.02,0.9550000000000001
0.03,0.9550000000000001
0.04,0.9550000000000001
0.05,0.9550000000000001
0.06,0.9550000000000001
0.07,0.9550000000000001
0.08,0.9550000000000001
0.09,0.9550000000000001
0.1,0.9550000000000001
0.11,0.9550000000000001
0.12,0.9550000000000001
0.13,0.9550000000000001
0.14,0.9550000000000001
0.15,0.9550000000000001
0.16,0.9550000000000001
0.17,0.9550000000000001
0.18,0.9550000000000001
0.19,0.9550000000000001
0.2,0.9550000000000001
0.21,0.9550000000000001
0.22,0.9550000000000001
0.23,0.9550000000000001
0.24,0.9550000000000001
0.25,0.9550000000000001
0.26,0.9550000000000001
0.27,0.9550000000000001
0.28,0.9550000000000001
0.29,0.9550000000000001
0.3,0.9550000000000001
0.31,0.9550000000000001
0.32,0.9550000000000001
0.33,0.9550000000000001
0.34,0.9550000000000001
0.35000000000000003,0.9550000000000001
0.36,0.9550000000000001
0.37,0.9550000000000001
0.38,0.9550000000000001
0.39,0.9550000000000001
0.4,0.9550000000000001
0.41000000000000003,0.9550000000000001
0.42,0.9550000000000001
0.43,0.9550000000000001
0.44,0.9550000000000001
0.45,0.9550000000000001
0.46,0.9550000000000001
0.47000000000000003,0.9550000000000001
0.48,0.9550000000000001
0.49,0.9550000000000001
0.5,0.9550000000000001
0.51,0.9550000000000001
0.52,0.9550000000000001
0.53,0.9550000000000001
0.54,0.9550000000000001
0.55,0.9550000000000001
0.56,0.9550000000000001
0.5700000000000001,0.9550000000000001
0.58,0.9550000000000001
0.59,0.9550000000000001
0.6,0.9550000000000001
0.61,0.9550000000000001
0.62,0.9550000000000001
0.63,0.9550000000000001
0.64,0.9550000000000001
0.65,0.9550000000000001
0.66,0.9550000000000001
0.67,0.9550000000000001
0.68,0.9550000000000001
0.6900000000000001,0.9550000000000001
0.7000000000000001,0.9550000000000001
0.71,0.9550000000000001
0.72,0.9550000000000001
0.73,0.9550000000000001
0.74,0.9550000000000001
0.75,0.9550000000000001
0.76,0.9550000000000001
0.77,0.9550000000000001
0.78,0.9550000000000001
0.79,0.9550000000000001
0.8,0.9550000000000001
0.81,0.9550000000000001
0.8200000000000001,0.9550000000000001
0.8300000000000001,0.9550000000000001
0.84,0.9550000000000001
0.85,0.9550000000000001
0.86,0.9550000000000001
0.87,0.9550000000000001
0.88,0.9550000000000001
0.89,0.9550000000000001
0.9,0.9550000000000001
0.91,0.9550000000000001
0.92,0.9550000000000001
0.93,0.9550000000000001
0.9400000000000001,0.9550000000000001
0.9500000000000001,0.9550000000000001
0.96,0.9550000000000001
0.97,0.9550000000000001
0.98,0.9550000000000001
0.99,0.9550000000000001
0.0,0.96
0.01,0.96
0.02,0.96
0.03,0.96
0.04,0.96
0.05,0.96
0.06,0.96
0.07,0.96
0.08,0.96
0.09,0.96
0.1,0.96
0.11,0.96
0.12,0.96
0.13,0.96
0.14,0.96
0.15,0.96
0.16,0.96
0.17,0.96
0.18,0.96
0.19,0.96
0.2,0.96
0.21,0.96
0.22,0.96
0.23,0.96
0.24,0.96
0.25,0.96
0.26,0.96
0.27,0.96
0.28,0.96
0.29,0.96
0.3,0.96
0.31,0.96
0.32,0.96
0.33,0.96
0.34,0.96
0.35000000000000003,0.96
0.36,0.96
0.37,0.96
0.38,0.96
0.39,0.96
0.4,0.96
0.41000000000000003,0.96
0.42,0.96
0.43,0.96
0.44,0.96
0.45,0.96
0.46,0.96
0.47000000000000003,0.96
0.48,0.96
0.49,0.96
0.5,0.96
0.51,0.96
0.52,0.96
0.53,0.96
0.54,0.96
0.55,0.96
0.56,0.96
0.5700000000000001,0.96
0.58,0.96
0.59,0.96
0.6,0.96
0.61,0.96
0.62,0.96
0.63,0.96
0.64,0.96
0.65,0.96
0.66,0.96
0.67,0.96
0.68,0.96
0.6900000000000001,0.96
0.7000000000000001,0.96
0.71,0.96
0.72,0.96
0.73,0.96
0.74,0.96
0.75,0.96
0.76,0.96
0.77,0.96
0.78,0.96
0.79,0.96
0.8,0.96
0.81,0.96
0.8200000000000001,0.96
0.8300000000000001,0.96
0.84,0.96
0.85,0.96
0.86,0.96
0.87,0.96
0.88,0.96
0.89,0.96
0.9,0.96
0.91,0.96
0.92,0.96
0.93,0.96
0.9400000000000001,0.96
0.9500000000000001,0.96
0.96,0.96
0.97,0.96
0.98,0.96
0.99,0.96
0.0,0.965
0.01,0.965
0.02,0.965
0.03,0.965
0.04,0.965
0.05,0.965
0.06,0.965
0.07,0.965
0.08,0.965
0.09,0.965
0.1,0.965
0.11,0.965
0.12,0.965
0.13,0.965
0.14,0.965
0.15,0.965
0.16,0.965
0.17,0.965
0.18,0.965
0.19,0.965
0.2,0.965
0.21,0.965
0.22,0.965
0.23,0.965
0.24,0.965
0.25,0.965
0.26,0.965
0.27,0.965
0.28,0.965
0.29,0.965
0.3,0.965
0.31,0.965
0.32,0.965
0.33,0.965
0.34,0.965
0.35000000000000003,0.965
0.36,0.965
0.37,0.965
0.38,0.965
0.39,0.965
0.4,0.965
0.41000000000000003,0.965
0.42,0.965
0.43,0.965
0.44,0.965
0.45,0.965
0.46,0.965
0.47000000000000003,0.965
0.48,0.965
0.49,0.965
0.5,0.965
0.51,0.965
0.52,0.965
0.53,0.965
0.54,0.965
0.55,0.965
0.56,0.965
0.5700000000000001,0.965
0.58,0.965
0.59,0.965
0.6,0.965
0.61,0.965
0.62,0.965
0.63,0.965
0.64,0.965
0.65,0.965
0.66,0.965
0.67,0.965
0.68,0.965
0.6900000000000001,0.965
0.7000000000000001,0.965
0.71,0.965
0.72,0.965
0.73,0.965
0.74,0.965
0.75,0.965
0.76,0.965
0.77,0.965
0.78,0.965
0.79,0.965
0.8,0.965
0.81,0.965
0.8200000000000001,0.965
0.8300000000000001,0.965
0.84,0.965
0.85,0.965
0.86,0.965
0.87,0.965
0.88,0.965
0.89,0.965
0.9,0.965
0.91,0.965
0.92,0.965
0.93,0.965
0.9400000000000001,0.965
0.9500000000000001,0.965
0.96,0.965
0.97,0.965
0.98,0.965
0.99,0.965
0.0,0.97
0.01,0.97
0.02,0.97
0.03,0.97
0.04,0.97
0.05,0.97
0.06,0.97
0.07,0.97
0.08,0.97
0.09,0.97
0.1,0.97
0.11,0.97
0.12,0.97
0.13,0.97
0.14,0.97
0.15,0.97
0.16,0.97
0.17,0.97
0.18,0.97
0.19,0.97
0.2,0.97
0.21,0.97
0.22,0.97
0.23,0.97
0.24,0.97
0.25,0.97
0.26,0.97
0.27,0.97
0.28,0.97
0.29,0.97
0.3,0.97
0.31,0.97
0.32,0.97
0.33,0.97
0.34,0.97
0.35000000000000003,0.97
0.36,0.97
0.37,0.97
0.38,0.97
0.39,0.97
0.4,0.97
0.41000000000000003,0.97
0.42,0.97
0.43,0.97
0.44,0.97
0.45,0.97
0.46,0.97
0.47000000000000003,0.97
0.48,0.97
0.49,0.97
0.5,0.97
0.51,0.97
0.52,0.97
0.53,0.97
0.54,0.97
0.55,0.97
0.56,0.97
0.5700000000000001,0.97
0.58,0.97
0.59,0.97
0.6,0.97
0.61,0.97
0.62,0.97
0.63,0.97
0.64,0.97
0.65,0.97
0.66,0.97
0.67,0.97
0.68,0.97
0.6900000000000001,0.97
0.7000000000000001,0.97
0.71,0.97
0.72,0.97
0.73,0.97
0.74,0.97
0.75,0.97
0.76,0.97
0.77,0.97
0.78,0.97
0.79,0.97
0.8,0.97
0.81,0.97
0.8200000000000001,0.97
0.8300000000000001,0.97
0.84,0.97
0.85,0.97
0.86,0.97
0.87,0.97
0.88,0.97
0.89,0.97
0.9,0.97
0.91,0.97
0.92,0.97
0.93,0.97
0.9400000000000001,0.97
0.9500000000000001,0.97
0.96,0.97
0.97,0.97
0.98,0.97
0.99,0.97
0.0,0.975
0.01,0.975
0.02,0.975
0.03,0.975
0.04,0.975
0.05,0.975
0.06,0.975
0.07,0.975
0.08,0.975
0.09,0.975
0.1,0.975
0.11,0.975
0.12,0.975
0.13,0.975
0.14,0.975
0.15,0.975
0.16,0.975
0.17,0.975
0.18,0.975
0.19,0.975
0.2,0.975
0.21,0.975
0.22,0.975
0.23,0.975
0.24,0.975
0.25,0.975
0.26,0.975
0.27,0.975
0.28,0.975
0.29,0.975
0.3,0.975
0.31,0.975
0.32,0.975
0.33,0.975
0.34,0.975
0.35000000000000003,0.975
0.36,0.975
0.37,0.975
0.38,0.975
0.39,0.975
0.4,0.975
0.41000000000000003,0.975
0.42,0.975
0.43,0.975
0.44,0.975
0.45,0.975
0.46,0.975
0.47000000000000003,0.975
0.48,0.975
0.49,0.975
0.5,0.975
0.51,0.975
0.52,0.975
0.53,0.975
0.54,0.975
0.55,0.975
0.56,0.975
0.5700000000000001,0.975
0.58,0.975
0.59,0.975
0.6,0.975
0.61,0.975
0.62,0.975
0.63,0.975
0.64,0.975
0.65,0.975
0.66,0.975
0.67,0.975
0.68,0.975
0.6900000000000001,0.975
0.7000000000000001,0.975
0.71,0.975
0.72,0.975
0.73,0.975
0.74,0.975
0.75,0.975
0.76,0.975
0.77,0.975
0.78,0.975
0.79,0.975
0.8,0.975
0.81,0.975
0.8200000000000001,0.975
0.8300000000000001,0.975
0.84,0.975
0.85,0.975
0.86,0.975
0.87,0.975
0.88,0.975
0.89,0.975
0.9,0.975
0.91,0.975
0.92,0.975
0.93,0.975
0.9400000000000001,0.975
0.9500000000000001,0.975
0.96,0.975
0.97,0.975
0.98,0.975
0.99,0.975
0.0,0.98
0.01,0.98
0.02,0.98
0.03,0.98
0.04,0.98
0.05,0.98
0.06,0.98
0.07,0.98
0.08,0.98
0.09,0.98
0.1,0.98
0.11,0.98
0.12,0.98
0.13,0.98
0.14,0.98
0.15,0.98
0.16,0.98
0.17,0.98
0.18,0.98
0.19,0.98
0.2,0.98
0.21,0.98
0.22,0.98
0.23,0.98
0.24,0.98
0.25,0.98
0.26,0.98
0.27,0.98
0.28,0.98
0.29,0.98
0.3,0.98
0.31,0.98
0.32,0.98
0.33,0.98
0.34,0.98
0.35000000000000003,0.98
0.36,0.98
0.37,0.98
0.38,0.98
0.39,0.98
0.4,0.98
0.41000000000000003,0.98
0.42,0.98
0.43,0.98
0.44,0.98
0.45,0.98
0.46,0.98
0.47000000000000003,0.98
0.48,0.98
0.49,0.98
0.5,0.98
0.51,0.98
0.52,0.98
0.53,0.98
0.54,0.98
0.55,0.98
0.56,0.98
0.5700000000000001,0.98
0.58,0.98
0.59,0.98
0.6,0.98
0.61,0.98
0.62,0.98
0.63,0.98
0.64,0.98
0.65,0.98
0.66,0.98
0.67,0.98
0.68,0.98
0.6900000000000001,0.98
0.7000000000000001,0.98
0.71,0.98
0.72,0.98
0.73,0.98
0.74,0.98
0.75,0.98
0.76,0.98
0.77,0.98
0.78,0.98
0.79,0.98
0.8,0.98
0.81,0.98
0.8200000000000001,0.98
0.8300000000000001,0.98
0.84,0.98
0.85,0.98
0.86,0.98
0.87,0.98
0.88,0.98
0.89,0.98
0.9,0.98
0.91,0.98
0.92,0.98
0.93,0.98
0.9400000000000001,0.98
0.9500000000000001,0.98
0.96,0.98
0.97,0.98
0.98,0.98
0.99,0.98
0.0,0.985
0.01,0.985
0.02,0.985
0.03,0.985
0.04,0.985
0.05,0.985
0.06,0.985
0.07,0.985
0.08,0.985
0.09,0.985
0.1,0.985
0.11,0.985
0.12,0.985
0.13,0.985
0.14,0.985
0.15,0.985
0.16,0.985
0.17,0.985
0.18,0.985
0.19,0.985
0.2,0.985
0.21,0.985
0.22,0.985
0.23,0.985
0.24,0.985
0.25,0.985
0.26,0.985
0.27,0.985
0.28,0.985
0.29,0.985
0.3,0.985
0.31,0.985
0.32,0.985
0.33,0.985
0.34,0.985
0.35000000000000003,0.985
0.36,0.985
0.37,0.985
0.38,0.985
0.39,0.985
0.4,0.985
0.41000000000000003,0.985
0.42,0.985
0.43,0.985
0.44,0.985
0.45,0.985
0.46,0.985
0.47000000000000003,0.985
0.48,0.985
0.49,0.985
0.5,0.985
0.51,0.985
0.52,0.985
0.53,0.985
0.54,0.985
0.55,0.985
0.56,0.985
0.5700000000000001,0.985
0.58,0.985
0.59,0.985
0.6,0.985
0.61,0.985
0.62,0.985
0.63,0.985
0.64,0.985
0.65,0.985
0.66,0.985
0.67,0.985
0.68,0.985
0.6900000000000001,0.985
0.7000000000000001,0.985
0.71,0.985
0.72,0.985
0.73,0.985
0.74,0.985
0.75,0.985
0.76,0.985
0.77,0.985
0.78,0.985
0.79,0.985
0.8,0.985
0.81,0.985
0.8200000000000001,0.985
0.8300000000000001,0.985
0.84,0.985
0.85,0.985
0.86,0.985
0.87,0.985
0.88,0.985
0.89,0.985
0.9,0.985
0.91,0.985
0.92,0.985
0.93,0.985
0.9400000000000001,0.985
0.9500000000000001,0.985
0.96,0.985
0.97,0.985
0.98,0.985
0.99,0.985
0.0,0.99
0.01,0.99
0.02,0.99
0.03,0.99
0.04,0.99
0.05,0.99
0.06,0.99
0.07,0.99
0.08,0.99
0.09,0.99
0.1,0.99
0.11,0.99
0.12,0.99
0.13,0.99
0.14,0.99
0.15,0.99
0.16,0.99
0.17,0.99
0.18,0.99
0.19,0.99
0.2,0.99
0.21,0.99
0.22,0.99
0.23,0.99
0.24,0.99
0.25,0.99
0.26,0.99
0.27,0.99
0.28,0.99
0.29,0.99
0.3,0.99
0.31,0.99
0.32,0.99
0.33,0.99
0.34,0.99
0.35000000000000003,0.99
0.36,0.99
0.37,0.99
0.38,0.99
0.39,0.99
0.4,0.99
0.41000000000000003,0.99
0.42,0.99
0.43,0.99
0.44,0.99
0.45,0.99
0.46,0.99
0.47000000000000003,0.99
0.48,0.99
0.49,0.99
0.5,0.99
0.51,0.99
0.52,0.99
0.53,0.99
0.54,0.99
0.55,0.99
0.56,0.99
0.5700000000000001,0.99
0.58,0.99
0.59,0.99
0.6,0.99
0.61,0.99
0.62,0.99
0.63,0.99
0.64,0.99
0.65,0.99
0.66,0.99
0.67,0.99
0.68,0.99
0.6900000000000001,0.99
0.7000000000000001,0.99
0.71,0.99
0.72,0.99
0.73,0.99
0.74,0.99
0.75,0.99
0.76,0.99
0.77,0.99
0.78,0.99
0.79,0.99
0.8,0.99
0.81,0.99
0.8200000000000001,0.99
0.8300000000000001,0.99
0.84,0.99
0.85,0.99
0.86,0.99
0.87,0.99
0.88,0.99
0.89,0.99
0.9,0.99
0.91,0.99
0.92,0.99
0.93,0.99
0.9400000000000001,0.99
0.9500000000000001,0.99
0.96,0.99
0.97,0.99
0.98,0.99
0.99,0.99
0.0,0.995
0.01,0.995
0.02,0.995
0.03,0.995
0.04,0.995
0.05,0.995
0.06,0.995
0.07,0.995
0.08,0.995
0.09,0.995
0.1,0.995
0.11,0.995
0.12,0.995
0.13,0.995
0.14,0.995
0.15,0.995
0.16,0.995
0.17,0.995
0.18,0.995
0.19,0.995
0.2,0.995
0.21,0.995
0.22,0.995
0.23,0.995
0.24,0.995
0.25,0.995
0.26,0.995
0.27,0.995
0.28,0.995
0.29,0.995
0.3,0.995
0.31,0.995
0.32,0.995
0.33,0.995
0.34,0.995
0.35000000000000003,0.995
0.36,0.995
0.37,0.995
0.38,0.995
0.39,0.995
0.4,0.995
0.41000000000000003,0.995
0.42,0.995
0.43,0.995
0.44,0.995
0.45,0.995
0.46,0.995
0.47000000000000003,0.995
0.48,0.995
0.49,0.995
0.5,0.995
0.51,0.995
0.52,0.995
0.53,0.995
0.54,0.995
0.55,0.995
0.56,0.995
0.5700000000000001,0.995
0.58,0.995
0.59,0.995
0.6,0.995
0.61,0.995
0.62,0.995
0.63,0.995
0.64,0.995
0.65,0.995
0.66,0.995
0.67,0.995
0.68,0.995
0.6900000000000001,0.995
0.7000000000000001,0.995
0.71,0.995
0.72,0.995
0.73,0.995
0.74,0.995
0.75,0.995
0.76,0.995
0.77,0.995
0.78,0.995
0.79,0.995
0.8,0.995
0.81,0.995
0.8200000000000001,0.995
0.8300000000000001,0.995
0.84,0.995
0.85,0.995
0.86,0.995
0.87,0.995
0.88,0.995
0.89,0.995
0.9,0.995
0.91,0.995
0.92,0.995
0.93,0.995
0.9400000000000001,0.995
0.9500000000000001,0.995
0.96,0.995
0.97,0.995
0.98,0.995
0.99,0.995
0.0,1.0
0.01,1.0
0.02,1.0
0.03,1.0
0.04,1.0
0.05,1.0
0.06,1.0
0.07,1.0
0.08,1.0
0.09,1.0
0.1,1.0
0.11,1.0
0.12,1.0
0.13,1.0
0.14,1.0
0.15,1.0
0.16,1.0
0.17,1.0
0.18,1.0
0.19,1.0
0.2,1.0
0.21,1.0
0.22,1.0
0.23,1.0
0.24,1.0
0.25,1.0
0.26,1.0
0.27,1.0
0.28,1.0
0.29,1.0
0.3,1.0
0.31,1.0
0.32,1.0
0.33,1.0
0.34,1.0
0.35000000000000003,1.0
0.36,1.0
0.37,1.0
0.38,1.0
0.39,1.0
0.4,1.0
0.41000000000000003,1.0
0.42,1.0
0.43,1.0
0.44,1.0
0.45,1.0
0.46,1.0
0.47000000000000003,1.0
0.48,1.0
0.49,1.0
0.5,1.0
0.51,1.0
0.52,1.0
0.53,1.0
0.54,1.0
0.55,1.0
0.56,1.0
0.5700000000000001,1.0
0.58,1.0
0.59,1.0
0.6,1.0
0.61,1.0
0.62,1.0
0.63,1.0
0.64,1.0
0.65,1.0
0.66,1.0
0.67,1.0
0.68,1.0
0.6900000000000001,1.0
0.7000000000000001,1.0
0.71,1.0
0.72,1.0
0.73,1.0
0.74,1.0
0.75,1.0
0.76,1.0
0.77,1.0
0.78,1.0
0.79,1.0
0.8,1.0
0.81,1.0
0.8200000000000001,1.0
0.8300000000000001,1.0
0.84,1.0
0.85,1.0
0.86,1.0
0.87,1.0
0.88,1.0
0.89,1.0
0.9,1.0
0.91,1.0
0.92,1.0
0.93,1.0
0.9400000000000001,1.0
0.9500000000000001,1.0
0.96,1.0
0.97,1.0
0.98,1.0
0.99,1.0
0.0,1.0050000000000001
0.01,1.0050000000000001
0.02,1.0050000000000001
0.03,1.0050000000000001
0.04,1.0050000000000001
0.05,1.0050000000000001
0.06,1.0050000000000001
0.07,1.0050000000000001
0.08,1.0050000000000001
0.09,1.0050000000000001
0.1,1.0050000000000001
0.11,1.0050000000000001
0.12,1.0050000000000001
0.13,1.0050000000000001
0.14,1.0050000000000001
0.15,1.0050000000000001
0.16,1.0050000000000001
0.17,1.0050000000000001
0.18,1.0050000000000001
0.19,1.0050000000000001
0.2,1.0050000000000001
0.21,1.0050000000000001
0.22,1.0050000000000001
0.23,1.0050000000000001
0.24,1.0050000000000001
0.25,1.0050000000000001
0.26,1.0050000000000001
0.27,1.0050000000000001
0.28,1.0050000000000001
0.29,1.0050000000000001
0.3,1.0050000000000001
0.31,1.0050000000000001
0.32,1.0050000000000001
0.33,1.0050000000000001
0.34,1.0050000000000001
0.35000000000000003,1.0050000000000001
0.36,1.0050000000000001
0.37,1.0050000000000001
0.38,1.0050000000000001
0.39,1.0050000000000001
0.4,1.0050000000000001
0.41000000000000003,1.0050000000000001
0.42,1.0050000000000001
0.43,1.0050000000000001
0.44,1.0050000000000001
0.45,1.0050000000000001
0.46,1.0050000000000001
0.47000000000000003,1.0050000000000001
0.48,1.0050000000000001
0.49,1.0050000000000001
0.5,1.0050000000000001
0.51,1.0050000000000001
0.52,1.0050000000000001
0.53,1.0050000000000001
0.54,1.0050000000000001
0.55,1.0050000000000001
0.56,1.0050000000000001
0.5700000000000001,1.0050000000000001
0.58,1.0050000000000001
0.59,1.0050000000000001
0.6,1.0050000000000001
0.61,1.0050000000000001
0.62,1.0050000000000001
0.63,1.0050000000000001
0.64,1.0050000000000001
0.65,1.0050000000000001
0.66,1.0050000000000001
0.67,1.0050000000000001
0.68,1.0050000000000001
0.6900000000000001,1.0050000000000001
0.7000000000000001,1.0050000000000001
0.71,1.0050000000000001
0.72,1.0050000000000001
0.73,1.0050000000000001
0.74,1.0050000000000001
0.75,1.0050000000000001
0.76,1.0050000000000001
0.77,1.0050000000000001
0.78,1.0050000000000001
0.79,1.0050000000000001
0.8,1.0050000000000001
0.81,1.0050000000000001
0.8200000000000001,1.0050000000000001
0.8300000000000001,1.0050000000000001
0.84,1.0050000000000001
0.85,1.0050000000000001
0.86,1.0050000000000001
0.87,1.0050000000000001
0.88,1.0050000000000001
0.89,1.0050000000000001
0.9,1.0050000000000001
0.91,1.0050000000000001
0.92,1.0050000000000001
0.93,1.0050000000000001
0.9400000000000001,1.0050000000000001
0.9500000000000001,1.0050000000000001
0.96,1.0050000000000001
0.97,1.0050000000000001
0.98,1.0050000000000001
0.99,1.0050000000000001
0.0,1.01
0.01,1.01
0.02,1.01
0.03,1.01
0.04,1.01
0.05,1.01
0.06,1.01
0.07,1.01
0.08,1.01
0.09,1.01
0.1,1.01
0.11,1.01
0.12,1.01
0.13,1.01
0.14,1.01
0.15,1.01
0.16,1.01
0.17,1.01
0.18,1.01
0.19,1.01
0.2,1.01
0.21,1.01
0.22,1.01
0.23,1.01
0.24,1.01
0.25,1.01
0.26,1.01
0.27,1.01
0.28,1.01
0.29,1.01
0.3,1.01
0.31,1.01
0.32,1.01
0.33,1.01
0.34,1.01
0.35000000000000003,1.01
0.36,1.01
0.37,1.01
0.38,1.01
0.39,1.01
0.4,1.01
0.41000000000000003,1.01
0.42,1.01
0.43,1.01
0.44,1.01
